************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:32
Simulation start date: 2018-06-11
Simulation end date: 2018-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2018-162  2018-06-11    2018  162  Mon  0     8.570  10.031  10.031   1.286   8.746   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 124.267  20.186  43.004  61.077   0.000   0.000   0.000   0.000   0.402   1.000   3.141
2018-163  2018-06-12    2018  163  Tue  1     8.534   9.935   9.935   1.280   8.655   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.164   1.164   1.164   1.014   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 111.191   7.111  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
2018-164  2018-06-13    2018  164  Wed  2     9.901  11.650  11.650   1.485  10.165   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.177   1.177   1.177   1.027   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 196.400  92.320  43.004  61.077   0.000   0.000   0.000   0.000   0.547   1.000   3.141
2018-165  2018-06-14    2018  165  Thu  3     9.817  11.591  11.591   1.473  10.118   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.181   1.181   1.181   1.031   1.000   1.000   1.000  10.118   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 181.668  77.588  43.004  61.077   0.000   0.000   0.000   0.000   0.517   1.000   3.141
2018-166  2018-06-15    2018  166  Fri  4     8.311   9.738   9.738   1.247   8.492   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  18.610   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 168.789  64.708  43.004  61.077   0.000   0.000   0.000   0.000   0.491   1.000   3.141
2018-167  2018-06-16    2018  167  Sat  5     5.994   6.967   6.967   0.899   6.068   0.121   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.963 158.681  54.601  43.004  61.077   0.000   0.000   0.000   0.000   0.471   1.000   3.141
2018-168  2018-06-17    2018  168  Sun  6     5.528   6.398   6.398   0.829   5.569   0.144   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.081 149.142  45.062  43.004  61.077   0.000   0.000   0.000   0.000   0.452   1.000   3.141
2018-169  2018-06-18    2018  169  Mon  7     6.146   7.139   7.139   0.922   6.218   0.114   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  20.712 138.862  34.781  43.004  61.077   0.000   0.000   0.000   0.000   0.432   1.000   3.141
2018-170  2018-06-19    2018  170  Tue  8     7.345   8.508   8.508   1.102   7.406   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 127.213  23.133  43.004  61.077   0.000   0.000   0.000   0.000   0.408   1.000   3.141
2018-171  2018-06-20    2018  171  Wed  9     7.453   8.605   8.605   1.118   7.487   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.154   1.154   1.154   1.004   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 115.468  11.387  43.004  61.077   0.000   0.000   0.000   0.000   0.385   1.000   3.141
