************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:28
Simulation start date: 2001-06-11
Simulation end date: 2001-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2001 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2001-162  2001-06-11    2001  162  Mon  0     7.693   9.021   9.021   1.154   7.867   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 115.113  11.032  43.004  61.077   0.000   0.000   0.000   0.000   0.384   1.000   3.141
2001-163  2001-06-12    2001  163  Tue  1     8.255   9.675   9.675   1.238   8.436   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.752  61.077  43.004  18.102 102.297   0.000  41.220  61.077   1.784   0.000   0.000   0.041   0.358   0.987   0.752
2001-164  2001-06-13    2001  164  Wed  2     7.195   8.403   8.403   1.079   7.324   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000   0.000   0.752 101.784   0.000   0.000   0.000   3.141  61.077  43.004  18.102 194.926  90.845  43.004  61.077   0.000   0.000   0.000   0.000   0.544   1.000   3.141
2001-165  2001-06-14    2001  165  Thu  3     4.179   4.831   4.831   0.627   4.204   0.207   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   4.204   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  37.426 186.954  82.873  43.004  61.077   0.000   0.000   0.000   0.000   0.528   1.000   3.141
2001-166  2001-06-15    2001  166  Fri  4     5.244   6.044   6.044   0.787   5.258   0.158   1.000   0.050   0.500   0.000   0.150   0.150   1.153   1.153   1.153   1.003   1.000   1.000   1.000   9.462   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  28.644 177.769  73.688  43.004  61.077   0.000   0.000   0.000   0.000   0.509   1.000   3.141
2001-167  2001-06-16    2001  167  Sat  5     3.066   3.545   3.545   0.460   3.085   0.258   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000   0.000   3.141   0.000   0.000  38.294   0.000   3.141  61.077  43.004  46.740 209.377 105.296  43.004  61.077   0.000   0.000   0.000   0.000   0.573   1.000   3.141
2001-168  2001-06-17    2001  168  Sun  6     4.799   5.517   5.517   0.720   4.797   0.179   1.000   0.050   0.500   0.000   0.150   0.150   1.149   1.149   1.149   0.999   1.000   1.000   1.000   4.797   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  32.462 200.719  96.638  43.004  61.077   0.000   0.000   0.000   0.000   0.555   1.000   3.141
2001-169  2001-06-18    2001  169  Mon  7     6.116   7.088   7.088   0.917   6.171   0.116   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000  10.968   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.085 190.490  86.409  43.004  61.077   0.000   0.000   0.000   0.000   0.535   1.000   3.141
2001-170  2001-06-19    2001  170  Tue  8     7.014   8.158   8.158   1.052   7.106   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  18.073   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 179.191  75.111  43.004  61.077   0.000   0.000   0.000   0.000   0.512   1.000   3.141
2001-171  2001-06-20    2001  171  Wed  9     6.950   8.100   8.100   1.042   7.058   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 167.950  63.870  43.004  61.077   0.000   0.000   0.000   0.000   0.490   1.000   3.141
