************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:30
Simulation start date: 2005-06-11
Simulation end date: 2005-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2005 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2005-162  2005-06-11    2005  162  Sat  0    11.167  13.261  13.261   1.675  11.586   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.187   1.187   1.187   1.037   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 104.097   0.016  43.004  61.077   0.000   0.000   0.000   0.000   0.362   1.000   3.141
2005-163  2005-06-12    2005  163  Sun  1    10.896  12.917  12.917   1.634  11.282   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.185   1.185   1.185   1.035   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 188.039  83.959  43.004  61.077   0.000   0.000   0.000   0.000   0.530   1.000   3.141
2005-164  2005-06-13    2005  164  Mon  2     9.817  11.537  11.537   1.473  10.064   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.175   1.175   1.175   1.025   1.000   1.000   1.000  10.064   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 173.361  69.281  43.004  61.077   0.000   0.000   0.000   0.000   0.501   1.000   3.141
2005-165  2005-06-14    2005  165  Tue  3     9.563  11.223  11.223   1.435   9.789   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.174   1.174   1.174   1.024   1.000   1.000   1.000  19.853   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 158.997  54.917  43.004  61.077   0.000   0.000   0.000   0.000   0.472   1.000   3.141
2005-166  2005-06-15    2005  166  Wed  4     9.599  11.251  11.251   1.440   9.811   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 144.605  40.524  43.004  61.077   0.000   0.000   0.000   0.000   0.443   1.000   3.141
2005-167  2005-06-16    2005  167  Thu  5     9.707  11.357  11.357   1.456   9.901   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 130.107  26.026  43.004  61.077   0.000   0.000   0.000   0.000   0.414   1.000   3.141
2005-168  2005-06-17    2005  168  Fri  6     9.229  10.775  10.775   1.384   9.391   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 116.190  12.110  43.004  61.077   0.000   0.000   0.000   0.000   0.386   1.000   3.141
2005-169  2005-06-18    2005  169  Sat  7     9.153  10.689  10.689   1.373   9.316   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.765  61.077  43.004  18.102 102.360   0.000  41.284  61.077   1.720   0.000   0.000   0.040   0.359   0.987   0.765
2005-170  2005-06-19    2005  170  Sun  8     9.665  11.330  11.330   1.450   9.880   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000   0.000   0.765 101.720   0.000   0.000   0.000   3.141  61.077  43.004  18.102 191.986  87.906  43.004  61.077   0.000   0.000   0.000   0.000   0.538   1.000   3.141
2005-171  2005-06-20    2005  171  Mon  9     9.797  11.459  11.459   1.469   9.989   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000   9.989   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 177.387  73.306  43.004  61.077   0.000   0.000   0.000   0.000   0.509   1.000   3.141
2005-172  2005-06-21    2005  172  Tue  10    7.667   8.862   8.862   1.150   7.712   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.156   1.156   1.156   1.006   1.000   1.000   1.000  17.701   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 165.383  61.303  43.004  61.077   0.000   0.000   0.000   0.000   0.485   1.000   3.141
2005-173  2005-06-22    2005  173  Wed  11    8.708  10.150  10.150   1.306   8.844   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.166   1.166   1.166   1.016   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 152.092  48.012  43.004  61.077   0.000   0.000   0.000   0.000   0.458   1.000   3.141
2005-174  2005-06-23    2005  174  Thu  12    7.910   9.268   9.268   1.187   8.081   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.172   1.172   1.172   1.022   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 139.683  35.603  43.004  61.077   0.000   0.000   0.000   0.000   0.433   1.000   3.141
2005-175  2005-06-24    2005  175  Fri  13    6.543   7.673   7.673   0.981   6.692   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.173   1.173   1.173   1.023   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 128.869  24.789  43.004  61.077   0.000   0.000   0.000   0.000   0.412   1.000   3.141
2005-176  2005-06-25    2005  176  Sat  14    7.314   8.669   8.669   1.097   7.572   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.185   1.185   1.185   1.035   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 117.059  12.979  43.004  61.077   0.000   0.000   0.000   0.000   0.388   1.000   3.141
2005-177  2005-06-26    2005  177  Sun  15    2.042   2.410   2.410   0.306   2.104   0.304   1.000   0.050   0.500   0.000   0.150   0.150   1.181   1.181   1.181   1.031   1.000   1.000   1.000   0.000   3.141   0.000   0.000  26.616   0.000   3.141  61.077  43.004  54.954 138.124  34.043  43.004  61.077   0.000   0.000   0.000   0.000   0.430   1.000   3.141
2005-178  2005-06-27    2005  178  Mon  16    3.908   4.530   4.530   0.586   3.944   0.219   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   3.944   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  39.608 130.453  26.372  43.004  61.077   0.000   0.000   0.000   0.000   0.415   1.000   3.141
2005-179  2005-06-28    2005  179  Tue  17    4.039   4.725   4.725   0.606   4.119   0.211   1.000   0.050   0.500   0.000   0.150   0.150   1.170   1.170   1.170   1.020   1.000   1.000   1.000   0.000   3.141   0.000   0.000  31.204   0.000   3.141  61.077  43.004  38.196 153.791  49.711  43.004  61.077   0.000   0.000   0.000   0.000   0.461   1.000   3.141
2005-180  2005-06-29    2005  180  Wed  18    3.096   3.596   3.596   0.464   3.132   0.256   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   3.132   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  46.367 147.054  42.973  43.004  61.077   0.000   0.000   0.000   0.000   0.448   1.000   3.141
2005-181  2005-06-30    2005  181  Thu  19    4.645   5.404   5.404   0.697   4.707   0.184   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   7.839   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  33.282 138.509  34.429  43.004  61.077   0.000   0.000   0.000   0.000   0.431   1.000   3.141
2005-182  2005-07-01    2005  182  Fri  20    5.296   6.140   6.140   0.794   5.345   0.154   1.000   0.050   0.500   0.000   0.150   0.150   1.159   1.159   1.159   1.009   1.000   1.000   1.000   5.345   2.279   0.000   0.000  10.118   0.000   3.141  61.077  43.004  27.952 139.347  35.266  43.004  61.077   0.000   0.000   0.000   0.000   0.433   1.000   3.141
2005-183  2005-07-02    2005  183  Sat  21    4.451   5.148   5.148   0.668   4.480   0.194   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   0.000   3.141   0.000   0.000  18.347   0.000   3.141  61.077  43.004  35.134 149.406  45.325  43.004  61.077   0.000   0.000   0.000   0.000   0.453   1.000   3.141
2005-184  2005-07-03    2005  184  Sun  22    4.704   5.446   5.446   0.706   4.741   0.182   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   4.741   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  32.973 140.818  36.738  43.004  61.077   0.000   0.000   0.000   0.000   0.436   1.000   3.141
2005-185  2005-07-04    2005  185  Mon  23    4.432   5.129   5.129   0.665   4.464   0.195   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000   0.000   3.141   0.000   0.000  27.625   0.000   3.141  61.077  43.004  35.268 160.173  56.093  43.004  61.077   0.000   0.000   0.000   0.000   0.474   1.000   3.141
2005-186  2005-07-05    2005  186  Tue  24    2.367   2.762   2.762   0.355   2.407   0.290   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   0.000   3.141   0.000   0.000  25.821   0.000   3.141  61.077  43.004  52.411 180.091  76.011  43.004  61.077   0.000   0.000   0.000   0.000   0.514   1.000   3.141
2005-187  2005-07-06    2005  187  Wed  25    1.690   2.004   2.004   0.253   1.750   0.320   1.000   0.050   0.500   0.000   0.150   0.150   1.186   1.186   1.186   1.036   1.000   1.000   1.000   0.000   3.141   0.000   0.000  41.956   0.000   3.141  61.077  43.004  57.900 216.902 112.822  43.004  61.077   0.000   0.000   0.000   0.000   0.588   1.000   3.141
2005-188  2005-07-07    2005  188  Thu  26    2.959   3.549   3.549   0.444   3.106   0.258   1.000   0.050   0.500   0.000   0.150   0.150   1.200   1.200   1.200   1.050   1.000   1.000   1.000   0.000   3.141   0.000   0.000  15.168   0.000   3.141  61.077  43.004  46.707 225.380 121.299  43.004  61.077   0.000   0.000   0.000   0.000   0.605   1.000   3.141
2005-189  2005-07-08    2005  189  Fri  27    4.996   5.831   5.831   0.749   5.082   0.167   1.000   0.050   0.500   0.000   0.150   0.150   1.167   1.167   1.167   1.017   1.000   1.000   1.000   5.082   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  30.188 216.408 112.327  43.004  61.077   0.000   0.000   0.000   0.000   0.587   1.000   3.141
2005-190  2005-07-09    2005  190  Sat  28    5.931   6.866   6.866   0.890   5.976   0.125   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000  11.058   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  22.694 206.401 102.320  43.004  61.077   0.000   0.000   0.000   0.000   0.567   1.000   3.141
2005-191  2005-07-10    2005  191  Sun  29    5.719   6.688   6.688   0.858   5.830   0.132   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  16.888   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.981 196.572  92.491  43.004  61.077   0.000   0.000   0.000   0.000   0.547   1.000   3.141
2005-192  2005-07-11    2005  192  Mon  30    2.845   3.361   3.361   0.427   2.934   0.266   1.000   0.050   0.500   0.000   0.150   0.150   1.181   1.181   1.181   1.031   1.000   1.000   1.000   5.266   0.000   0.000   0.000  14.557   0.000   3.141  61.077  43.004  48.071 204.627 100.546  43.004  61.077   0.000   0.000   0.000   0.000   0.563   1.000   3.141
2005-193  2005-07-12    2005  193  Tue  31    2.214   2.572   2.572   0.332   2.240   0.297   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000   1.161   3.141   0.000   0.000   9.486   0.000   3.141  61.077  43.004  53.781 208.399 104.319  43.004  61.077   0.000   0.000   0.000   0.000   0.571   1.000   3.141
2005-194  2005-07-13    2005  194  Wed  32    3.524   4.099   4.099   0.529   3.571   0.236   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   4.731   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  42.727 201.159  97.079  43.004  61.077   0.000   0.000   0.000   0.000   0.556   1.000   3.141
2005-195  2005-07-14    2005  195  Thu  33    3.104   3.616   3.616   0.466   3.150   0.255   1.000   0.050   0.500   0.000   0.150   0.150   1.165   1.165   1.165   1.015   1.000   1.000   1.000   7.882   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  46.225 194.402  90.322  43.004  61.077   0.000   0.000   0.000   0.000   0.543   1.000   3.141
2005-196  2005-07-15    2005  196  Fri  34    3.263   3.794   3.794   0.490   3.304   0.248   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000   1.845   3.141   0.000   0.000  12.483   0.000   3.141  61.077  43.004  44.938 199.950  95.869  43.004  61.077   0.000   0.000   0.000   0.000   0.554   1.000   3.141
2005-197  2005-07-16    2005  197  Sat  35    4.137   4.798   4.798   0.694   4.103   0.208   1.000   0.069   0.500   0.015   0.168   0.168   1.160   1.160   1.160   0.992   1.000   1.000   0.985   6.012   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  37.670 192.011  87.931  43.004  61.077   0.000   0.000   0.000   0.000   0.538   1.000   3.141
2005-198  2005-07-17    2005  198  Sun  36    4.392   5.069   5.069   0.815   4.255   0.197   1.000   0.087   0.500   0.031   0.185   0.185   1.154   1.154   1.154   0.969   1.000   1.000   0.969  10.401   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  35.701 183.801  79.721  43.004  61.077   0.000   0.000   0.000   0.000   0.521   1.000   3.141
2005-199  2005-07-18    2005  199  Mon  37    4.713   5.407   5.407   0.957   4.451   0.184   1.000   0.106   0.500   0.046   0.203   0.203   1.147   1.147   1.147   0.944   1.000   1.000   0.954  15.064   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  33.255 175.253  71.172  43.004  61.077   0.000   0.000   0.000   0.000   0.504   1.000   3.141
2005-200  2005-07-19    2005  200  Tue  38    5.414   6.195   6.195   1.194   5.001   0.152   1.000   0.124   0.500   0.060   0.221   0.221   1.144   1.144   1.144   0.924   1.000   1.000   0.940  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  27.551 165.917  61.836  43.004  61.077   0.000   0.000   0.000   0.000   0.486   1.000   3.141
2005-201  2005-07-20    2005  201  Wed  39    5.983   6.891   6.891   1.426   5.465   0.124   1.000   0.143   0.500   0.074   0.238   0.238   1.152   1.152   1.152   0.913   1.000   1.000   0.926  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  22.511 155.885  51.804  43.004  61.077   0.000   0.000   0.000   0.000   0.466   1.000   3.141
2005-202  2005-07-21    2005  202  Thu  40    6.122   7.047   7.047   1.569   5.478   0.118   1.000   0.162   0.500   0.089   0.256   0.256   1.151   1.151   1.151   0.895   1.000   1.000   0.911  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  21.384 145.697  41.617  43.004  61.077   0.000   0.000   0.000   0.000   0.445   1.000   3.141
2005-203  2005-07-22    2005  203  Fri  41    5.870   6.724   6.724   1.609   5.115   0.131   1.000   0.180   0.500   0.103   0.274   0.274   1.145   1.145   1.145   0.871   1.000   1.000   0.897  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  23.723 135.833  31.752  43.004  61.077   0.000   0.000   0.000   0.000   0.426   1.000   3.141
2005-204  2005-07-23    2005  204  Sat  42    4.962   5.715   5.715   1.449   4.266   0.171   1.000   0.199   0.500   0.117   0.292   0.292   1.152   1.152   1.152   0.860   1.000   1.000   0.883  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.029 126.977  22.896  43.004  61.077   0.000   0.000   0.000   0.000   0.408   1.000   3.141
2005-205  2005-07-24    2005  205  Sun  43    5.400   6.115   6.115   1.671   4.444   0.155   1.000   0.217   0.500   0.133   0.310   0.310   1.132   1.132   1.132   0.823   1.000   1.000   0.867  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  28.128 117.721  13.640  43.004  61.077   0.000   0.000   0.000   0.000   0.389   1.000   3.141
2005-206  2005-07-25    2005  206  Mon  44    5.541   6.296   6.296   1.813   4.483   0.148   1.000   0.236   0.500   0.147   0.327   0.327   1.136   1.136   1.136   0.809   1.000   1.000   0.853  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  26.819 108.284   4.203  43.004  61.077   0.000   0.000   0.000   0.000   0.370   1.000   3.141
2005-207  2005-07-26    2005  207  Tue  45    4.572   5.241   5.241   1.578   3.663   0.190   1.000   0.255   0.500   0.159   0.345   0.345   1.146   1.146   1.146   0.801   1.000   1.000   0.841   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  34.456 199.901  95.821  43.004  61.077   0.000   0.000   0.000   0.000   0.554   1.000   3.141
2005-208  2005-07-27    2005  208  Wed  46    4.994   5.667   5.667   1.812   3.855   0.173   1.000   0.273   0.500   0.175   0.363   0.363   1.135   1.135   1.135   0.772   1.000   1.000   0.825   4.674   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.375 191.093  87.013  43.004  61.077   0.000   0.000   0.000   0.000   0.536   1.000   3.141
2005-209  2005-07-28    2005  209  Thu  47    5.703   6.434   6.434   2.169   4.265   0.143   1.000   0.292   0.500   0.191   0.380   0.380   1.128   1.128   1.128   0.748   1.000   1.000   0.809   9.944   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  25.822 181.519  77.438  43.004  61.077   0.000   0.000   0.000   0.000   0.517   1.000   3.141
2005-210  2005-07-29    2005  210  Fri  48    5.029   5.669   5.669   2.000   3.668   0.173   1.000   0.310   0.500   0.205   0.398   0.398   1.127   1.127   1.127   0.729   1.000   1.000   0.795  14.558   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.363 172.709  68.629  43.004  61.077   0.000   0.000   0.000   0.000   0.499   1.000   3.141
2005-211  2005-07-30    2005  211  Sat  49    5.069   5.690   5.690   2.105   3.585   0.172   1.000   0.329   0.500   0.220   0.415   0.415   1.122   1.122   1.122   0.707   1.000   1.000   0.780  19.156   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  31.210 163.879  59.798  43.004  61.077   0.000   0.000   0.000   0.000   0.482   1.000   3.141
2005-212  2005-07-31    2005  212  Sun  50    4.469   4.964   4.964   1.932   3.032   0.201   1.000   0.346   0.500   0.238   0.432   0.432   1.111   1.111   1.111   0.678   1.000   1.000   0.762  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  36.463 155.773  51.693  43.004  61.077   0.000   0.000   0.000   0.000   0.465   1.000   3.141
2005-213  2005-08-01    2005  213  Mon  51    4.332   4.879   4.879   1.949   2.929   0.205   1.000   0.365   0.500   0.248   0.450   0.450   1.126   1.126   1.126   0.676   1.000   1.000   0.752  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  37.083 147.754  43.673  43.004  61.077   0.000   0.000   0.000   0.000   0.449   1.000   3.141
2005-214  2005-08-02    2005  214  Tue  52    5.095   5.733   5.733   2.382   3.351   0.171   1.000   0.383   0.500   0.263   0.468   0.468   1.125   1.125   1.125   0.658   1.000   1.000   0.737  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  30.897 138.880  34.799  43.004  61.077   0.000   0.000   0.000   0.000   0.432   1.000   3.141
