************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:32
Simulation start date: 2005-11-03
Simulation end date: 2006-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2005 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2005-307  2005-11-03    2005  307  Thu  0     3.432   0.515   0.515   0.515   0.000   0.729   1.000   0.050   0.200   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.820  22.309   0.000   0.000   0.000   0.000   2.121   0.087   0.000   0.265   0.638   0.034
2005-308  2005-11-04    2005  308  Fri  1     3.359   0.504   0.504   0.504   0.000   0.730   1.000   0.050   0.222   0.000   0.150   0.150   1.154   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.812  21.806   0.000   0.000   0.000   0.000   2.625   0.097   0.000   0.252   0.588   0.016
2005-309  2005-11-05    2005  309  Sat  2     4.025   0.604   0.604   0.604   0.000   0.726   1.000   0.050   0.244   0.000   0.150   0.150   1.164   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.674  21.202   0.000   0.000   0.000   0.000   3.229   0.108   0.000   0.241   0.545   0.008
2005-310  2005-11-06    2005  310  Sun  3     4.821   0.723   0.723   0.723   0.000   0.721   1.000   0.050   0.267   0.000   0.150   0.150   1.173   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.488  20.479   0.000   0.000   0.000   0.000   3.952   0.121   0.000   0.231   0.508   0.004
2005-311  2005-11-07    2005  311  Mon  4     4.479   0.672   0.672   0.672   0.000   0.723   1.000   0.050   0.289   0.000   0.150   0.150   1.171   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.518  19.807   0.000   0.000   0.000   0.000   4.624   0.131   0.000   0.222   0.477   0.002
2005-312  2005-11-08    2005  312  Tue  5     3.949   0.592   0.592   0.592   0.000   0.726   1.000   0.050   0.311   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.602  19.215   0.000   0.000   0.000   0.000   5.216   0.137   0.000   0.216   0.451   0.001
2005-313  2005-11-09    2005  313  Wed  6     3.984   0.598   0.598   0.598   0.000   0.726   1.000   0.050   0.333   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.565  18.617   0.000   0.000   0.000   0.000   5.814   0.143   0.000   0.210   0.429   0.001
2005-314  2005-11-10    2005  314  Thu  7     4.226   0.634   0.634   0.634   0.000   0.725   1.000   0.050   0.356   0.000   0.150   0.150   1.165   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.473  17.983   0.000   0.000   0.000   0.000   6.448   0.148   0.000   0.204   0.409   0.001
2005-315  2005-11-11    2005  315  Fri  8     4.445   0.667   0.667   0.667   0.000   0.723   1.000   0.050   0.378   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.379  17.316   0.000   0.000   0.000   0.000   7.114   0.154   0.000   0.200   0.392   0.000
2005-316  2005-11-12    2005  316  Sat  9     5.379   0.807   0.807   0.807   0.000   0.718   1.000   0.050   0.400   0.000   0.150   0.150   1.179   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.069  16.510   0.000   0.000   0.000   0.000   7.921   0.162   0.000   0.195   0.374   0.000
2005-317  2005-11-13    2005  317  Sun  10    6.623   0.993   0.993   0.993   0.000   0.710   1.000   0.050   0.422   0.000   0.150   0.150   1.196   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  36.632  15.516   0.000   0.000   0.000   0.000   8.915   0.173   0.000   0.191   0.358   0.000
2005-318  2005-11-14    2005  318  Mon  11    6.021   0.903   0.903   0.903   0.000   0.714   1.000   0.050   0.444   0.000   0.150   0.150   1.196   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  38.756  14.613   0.000   0.000   0.000   0.000   9.818   0.181   0.000   0.187   0.343   0.000
2005-319  2005-11-15    2005  319  Tue  12    6.013   0.902   0.902   0.902   0.000   0.714   1.000   0.050   0.467   0.000   0.150   0.150   1.198   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  40.697  13.711   0.000   0.000   0.000   0.000  10.720   0.188   0.000   0.183   0.330   0.000
2005-320  2005-11-16    2005  320  Wed  13    5.814   0.872   0.872   0.872   0.000   0.715   1.000   0.050   0.489   0.000   0.150   0.150   1.202   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  42.706  12.839   0.000   0.000   0.000   0.000  11.592   0.194   0.000   0.180   0.318   0.000
2005-321  2005-11-17    2005  321  Thu  14    5.832   0.875   0.875   0.875   0.000   0.715   1.000   0.050   0.511   0.000   0.150   0.150   1.216   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  44.641  11.964   0.000   0.000   0.000   0.000  12.467   0.200   0.000   0.177   0.308   0.000
2005-322  2005-11-18    2005  322  Fri  15    4.987   0.748   0.748   0.748   0.000   0.720   1.000   0.050   0.533   0.000   0.150   0.150   1.211   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  46.912  11.216   0.000   0.000   0.000   0.000  13.215   0.203   0.000   0.175   0.299   0.000
2005-323  2005-11-19    2005  323  Sat  16    3.698   0.666   0.666   0.666   0.000   0.723   1.000   0.083   0.556   0.025   0.180   0.180   1.180   0.180   0.180   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.088  10.550   0.000   0.000   0.000   0.000  13.881   0.205   0.000   0.173   0.291   0.000
2005-324  2005-11-20    2005  324  Sun  17    4.125   0.868   0.868   0.868   0.000   0.715   1.000   0.117   0.578   0.050   0.210   0.210   1.179   0.210   0.210   0.000   0.000   1.000   0.950  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.482   9.682   0.000   0.000   0.000   0.000  14.749   0.209   0.000   0.171   0.283   0.000
2005-325  2005-11-21    2005  325  Mon  18    3.669   0.880   0.880   0.880   0.000   0.715   1.000   0.149   0.600   0.074   0.240   0.240   1.159   0.240   0.240   0.000   0.000   1.000   0.926  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.390   8.802   0.000   0.000   0.000   0.000  15.629   0.213   0.000   0.169   0.275   0.000
2005-326  2005-11-22    2005  326  Tue  19    3.943   1.060   1.060   1.060   0.000   0.708   1.000   0.181   0.622   0.097   0.269   0.269   1.158   0.269   0.269   0.000   0.000   1.000   0.903  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  53.781   7.742   0.000   0.000   0.000   0.000  16.689   0.220   0.000   0.166   0.266   0.000
2005-327  2005-11-23    2005  327  Wed  20    3.521   1.049   1.049   1.049   0.000   0.708   1.000   0.214   0.644   0.120   0.298   0.298   1.152   0.298   0.298   0.000   0.000   1.000   0.880  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  55.737   6.692   0.000   0.000   0.000   0.000  17.738   0.225   0.000   0.164   0.259   0.000
2005-328  2005-11-24    2005  328  Thu  21    3.467   1.134   1.134   1.134   0.000   0.705   1.000   0.246   0.667   0.143   0.327   0.327   1.152   0.327   0.327   0.000   0.000   1.000   0.857  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  57.382   5.558   0.000   0.000   0.000   0.000  18.872   0.232   0.000   0.162   0.251   0.000
2005-329  2005-11-25    2005  329  Fri  22    2.867   1.019   1.019   1.019   0.000   0.709   1.000   0.277   0.689   0.168   0.356   0.356   1.136   0.356   0.356   0.000   0.000   1.000   0.832  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  59.681   4.539   0.000   0.000   0.000   0.000  19.892   0.236   0.000   0.160   0.244   0.000
2005-330  2005-11-26    2005  330  Sat  23    2.568   0.986   0.986   0.986   0.000   0.711   1.000   0.308   0.711   0.192   0.384   0.384   1.129   0.384   0.384   0.000   0.000   1.000   0.808  19.909   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  61.724   3.553   0.000   0.000   0.000   0.000  20.877   0.240   0.000   0.159   0.239   0.000
2005-331  2005-11-27    2005  331  Sun  24    2.704   1.114   1.114   1.114   0.000   0.705   1.000   0.340   0.733   0.214   0.412   0.412   1.128   0.412   0.412   0.000   0.000   1.000   0.786  19.909   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  63.192   2.439   0.000   0.000   0.000   0.000  21.991   0.245   0.000   0.157   0.232   0.000
2005-332  2005-11-28    2005  332  Mon  25    2.552   1.122   1.122   1.122   0.000   0.705   1.000   0.370   0.756   0.240   0.440   0.440   1.117   0.440   0.440   0.000   0.000   1.000   0.760  19.909   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  65.077   1.317   0.000   0.000   0.000   0.000  23.114   0.250   0.000   0.156   0.226   0.000
2005-333  2005-11-29    2005  333  Tue  26    3.137   1.470   1.470   1.470   0.000   0.691   1.000   0.402   0.778   0.257   0.469   0.469   1.136   0.469   0.469   0.000   0.000   1.000   0.743  19.909   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  65.670   0.000   0.000   0.000   0.000   0.000  24.584   0.259   0.000   0.154   0.220   0.000
2005-334  2005-11-30    2005  334  Wed  27    3.303   1.649   1.649   1.649   0.000   0.684   1.000   0.436   0.800   0.269   0.499   0.499   1.175   0.499   0.499   0.000   0.000   1.000   0.731  19.909   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  66.847   0.000   0.000   0.000   0.000   0.000  26.233   0.268   0.000   0.154   0.220   0.000
2005-335  2005-12-01    2005  335  Thu  28    3.425   1.818   1.818   1.818   0.000   0.677   1.000   0.471   0.822   0.285   0.531   0.531   1.202   0.531   0.531   0.000   0.000   1.000   0.715  19.909   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  68.022   0.000   0.000   0.000   0.000   0.000  28.051   0.279   0.000   0.154   0.220   0.000
2005-336  2005-12-02    2005  336  Fri  29    3.420   1.924   1.924   1.924   0.000   0.673   1.000   0.506   0.844   0.310   0.563   0.563   1.199   0.563   0.563   0.000   0.000   1.000   0.690  19.909   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  69.425   0.000   0.000   0.000   0.000   0.000  29.975   0.291   0.000   0.154   0.220   0.000
2005-337  2005-12-03    2005  337  Sat  30    3.180   1.889   1.889   1.889   0.000   0.674   1.000   0.541   0.867   0.337   0.594   0.594   1.195   0.594   0.594   0.000   0.000   1.000   0.663  19.909   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  71.401   0.000   0.000   0.000   0.000   0.000  31.864   0.301   0.000   0.154   0.220   0.000
