************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:33
Simulation start date: 2015-11-03
Simulation end date: 2016-03-07
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2015 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2015-307  2015-11-03    2015  307  Tue  0     3.474   0.521   0.521   0.521   0.000   0.729   1.000   0.050   0.200   0.000   0.150   0.150   1.158   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.814  17.103   0.000   0.000   0.000   0.000   7.328   0.300   0.000   0.239   0.540   0.007
2015-308  2015-11-04    2015  308  Wed  1     3.319   0.498   0.498   0.498   0.000   0.730   1.000   0.050   0.222   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.295   0.000   0.000   0.000   0.615   0.000   0.000  27.145   0.000  19.818  17.220   0.000   0.000   0.000   0.000   7.211   0.266   0.000   0.231   0.510   0.004
2015-309  2015-11-05    2015  309  Thu  2     3.623   0.706   0.706   0.543   0.163   0.722   1.000   0.050   0.244   0.000   0.150   0.150   1.169   0.195   0.195   0.045   0.044   1.000   1.000  18.983   0.000   0.000   0.000   0.475   0.000   0.000  29.860   0.000  21.551  16.988   0.000   0.000   0.000   0.000   7.442   0.249   0.000   0.223   0.480   0.002
2015-310  2015-11-06    2015  310  Fri  3     3.013   0.654   0.654   0.452   0.202   0.724   1.000   0.050   0.267   0.000   0.150   0.150   1.154   0.217   0.217   0.067   0.067   1.000   1.000  19.152   0.000   0.000   0.000   0.033   0.000   0.000  32.574   0.000  23.579  16.368   0.000   0.000   0.000   0.000   8.063   0.248   0.000   0.215   0.450   0.001
2015-311  2015-11-07    2015  311  Sat  4     3.133   0.641   0.641   0.470   0.171   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.154   0.205   0.205   0.055   0.054   1.000   1.000  19.323   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.561  15.726   0.000   0.000   0.000   0.000   8.704   0.247   0.000   0.208   0.424   0.001
2015-312  2015-11-08    2015  312  Sun  5     2.728   0.524   0.524   0.409   0.115   0.729   1.000   0.050   0.311   0.000   0.150   0.150   1.151   0.192   0.192   0.042   0.042   1.000   1.000  19.393   0.000   0.000   0.000   0.045   0.000   0.000  38.003   0.000  27.705  15.247   0.000   0.000   0.000   0.000   9.183   0.242   0.000   0.203   0.403   0.000
2015-313  2015-11-09    2015  313  Mon  6     3.357   0.629   0.629   0.504   0.125   0.725   1.000   0.050   0.333   0.000   0.150   0.150   1.155   0.187   0.187   0.037   0.037   1.000   1.000  19.512   0.000   0.000   0.000   0.006   0.000   0.000  40.718   0.000  29.514  14.625   0.000   0.000   0.000   0.000   9.806   0.241   0.000   0.198   0.384   0.000
2015-314  2015-11-10    2015  314  Tue  7     3.810   0.682   0.682   0.571   0.111   0.723   1.000   0.050   0.356   0.000   0.150   0.150   1.167   0.179   0.179   0.029   0.029   1.000   1.000  19.623   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.389  13.942   0.000   0.000   0.000   0.000  10.488   0.241   0.000   0.193   0.367   0.000
2015-315  2015-11-11    2015  315  Wed  8     4.735   0.810   0.810   0.710   0.100   0.718   1.000   0.050   0.378   0.000   0.150   0.150   1.177   0.171   0.171   0.021   0.021   1.000   1.000  19.723   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.114  13.132   0.000   0.000   0.000   0.000  11.299   0.245   0.000   0.189   0.350   0.000
2015-316  2015-11-12    2015  316  Thu  9     4.445   0.727   0.727   0.667   0.061   0.721   1.000   0.050   0.400   0.000   0.150   0.150   1.169   0.164   0.164   0.014   0.013   1.000   1.000  19.783   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.224  12.404   0.000   0.000   0.000   0.000  12.026   0.246   0.000   0.185   0.336   0.000
2015-317  2015-11-13    2015  317  Fri  10    4.752   0.757   0.757   0.713   0.044   0.720   1.000   0.050   0.422   0.000   0.150   0.150   1.177   0.159   0.159   0.009   0.009   1.000   1.000  19.828   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.120  11.648   0.000   0.000   0.000   0.000  12.783   0.248   0.000   0.181   0.323   0.000
2015-318  2015-11-14    2015  318  Sat  11    4.437   0.692   0.692   0.666   0.027   0.722   1.000   0.050   0.444   0.000   0.150   0.150   1.170   0.156   0.156   0.006   0.006   1.000   1.000  19.854   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.215  10.955   0.000   0.000   0.000   0.000  13.475   0.248   0.000   0.179   0.312   0.000
2015-319  2015-11-15    2015  319  Sun  12    3.977   0.612   0.612   0.596   0.016   0.726   1.000   0.050   0.467   0.000   0.150   0.150   1.160   0.154   0.154   0.004   0.004   1.000   1.000  19.870   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.357  10.343   0.000   0.000   0.000   0.000  14.087   0.247   0.000   0.176   0.303   0.000
2015-320  2015-11-16    2015  320  Mon  13    4.570   0.699   0.699   0.686   0.013   0.722   1.000   0.050   0.489   0.000   0.150   0.150   1.171   0.153   0.153   0.003   0.003   1.000   1.000  19.883   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.120   9.644   0.000   0.000   0.000   0.000  14.786   0.248   0.000   0.174   0.294   0.000
2015-321  2015-11-17    2015  321  Tue  14    4.439   0.674   0.674   0.666   0.009   0.723   1.000   0.050   0.511   0.000   0.150   0.150   1.184   0.152   0.152   0.002   0.002   1.000   1.000  19.892   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.141   8.970   0.000   0.000   0.000   0.000  15.461   0.248   0.000   0.171   0.286   0.000
2015-322  2015-11-18    2015  322  Wed  15    3.805   0.576   0.576   0.571   0.005   0.727   1.000   0.050   0.533   0.000   0.150   0.150   1.173   0.151   0.151   0.001   0.001   1.000   1.000  19.897   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.361   8.394   0.000   0.000   0.000   0.000  16.036   0.246   0.000   0.170   0.279   0.000
2015-323  2015-11-19    2015  323  Thu  16    3.206   0.575   0.575   0.572   0.003   0.727   1.000   0.081   0.556   0.024   0.178   0.178   1.156   0.179   0.179   0.001   0.001   1.000   0.976  19.900   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.336   7.819   0.000   0.000   0.000   0.000  16.611   0.245   0.000   0.168   0.273   0.000
