************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:32
Simulation start date: 2006-11-03
Simulation end date: 2007-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2006 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2006-307  2006-11-03    2006  307  Fri  0     3.688   0.553   0.553   0.553   0.000   0.728   1.000   0.050   0.200   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.782  18.071   0.000   0.000   0.000   0.000   6.360   0.260   0.000   0.244   0.558   0.010
2006-308  2006-11-04    2006  308  Sat  1     4.317   0.648   0.648   0.648   0.000   0.724   1.000   0.050   0.222   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.656  17.423   0.000   0.000   0.000   0.000   7.007   0.258   0.000   0.232   0.514   0.004
2006-309  2006-11-05    2006  309  Sun  2     4.468   0.670   0.670   0.670   0.000   0.723   1.000   0.050   0.244   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.594  16.753   0.000   0.000   0.000   0.000   7.677   0.257   0.000   0.222   0.477   0.002
2006-310  2006-11-06    2006  310  Mon  3     3.597   0.540   0.540   0.540   0.000   0.728   1.000   0.050   0.267   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.728  16.214   0.000   0.000   0.000   0.000   8.217   0.252   0.000   0.215   0.448   0.001
2006-311  2006-11-07    2006  311  Tue  4     3.382   0.507   0.507   0.507   0.000   0.730   1.000   0.050   0.289   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.750  15.706   0.000   0.000   0.000   0.000   8.724   0.247   0.000   0.208   0.424   0.001
2006-312  2006-11-08    2006  312  Wed  5     3.639   0.546   0.546   0.546   0.000   0.728   1.000   0.050   0.311   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.673  15.160   0.000   0.000   0.000   0.000   9.270   0.244   0.000   0.203   0.402   0.000
2006-313  2006-11-09    2006  313  Thu  6     3.428   0.514   0.514   0.514   0.000   0.729   1.000   0.050   0.333   0.000   0.150   0.150   1.155   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.701  14.646   0.000   0.000   0.000   0.000   9.784   0.240   0.000   0.198   0.384   0.000
2006-314  2006-11-10    2006  314  Fri  7     3.235   0.485   0.485   0.485   0.000   0.731   1.000   0.050   0.356   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.731  14.161   0.000   0.000   0.000   0.000  10.270   0.236   0.000   0.194   0.369   0.000
2006-315  2006-11-11    2006  315  Sat  8     3.575   0.536   0.536   0.536   0.000   0.729   1.000   0.050   0.378   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.620  13.625   0.000   0.000   0.000   0.000  10.806   0.234   0.000   0.190   0.355   0.000
2006-316  2006-11-12    2006  316  Sun  9     3.229   0.484   0.484   0.484   0.000   0.731   1.000   0.050   0.400   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.699  13.140   0.000   0.000   0.000   0.000  11.290   0.231   0.000   0.187   0.343   0.000
2006-317  2006-11-13    2006  317  Mon  10    3.835   0.575   0.575   0.575   0.000   0.727   1.000   0.050   0.422   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.495  12.565   0.000   0.000   0.000   0.000  11.866   0.230   0.000   0.184   0.331   0.000
2006-318  2006-11-14    2006  318  Tue  11    4.051   0.608   0.608   0.608   0.000   0.726   1.000   0.050   0.444   0.000   0.150   0.150   1.163   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.398  11.957   0.000   0.000   0.000   0.000  12.473   0.230   0.000   0.181   0.321   0.000
2006-319  2006-11-15    2006  319  Wed  12    3.870   0.580   0.580   0.580   0.000   0.727   1.000   0.050   0.467   0.000   0.150   0.150   1.162   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.430  11.377   0.000   0.000   0.000   0.000  13.054   0.229   0.000   0.178   0.311   0.000
2006-320  2006-11-16    2006  320  Thu  13    3.984   0.598   0.598   0.598   0.000   0.726   1.000   0.050   0.489   0.000   0.150   0.150   1.167   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.362  10.779   0.000   0.000   0.000   0.000  13.651   0.229   0.000   0.176   0.302   0.000
2006-321  2006-11-17    2006  321  Fri  14    4.155   0.623   0.623   0.623   0.000   0.725   1.000   0.050   0.511   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.269  10.156   0.000   0.000   0.000   0.000  14.275   0.229   0.000   0.174   0.294   0.000
2006-322  2006-11-18    2006  322  Sat  15    3.813   0.572   0.572   0.572   0.000   0.727   1.000   0.050   0.533   0.000   0.150   0.150   1.168   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.371   9.584   0.000   0.000   0.000   0.000  14.847   0.228   0.000   0.172   0.287   0.000
2006-323  2006-11-19    2006  323  Sun  16    4.417   0.797   0.797   0.797   0.000   0.718   1.000   0.084   0.556   0.025   0.180   0.180   1.182   0.180   0.180   0.000   0.000   1.000   0.975  19.909   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  48.734   8.787   0.000   0.000   0.000   0.000  15.643   0.231   0.000   0.170   0.279   0.000
2006-324  2006-11-20    2006  324  Mon  17    4.900   1.033   1.033   1.033   0.000   0.709   1.000   0.117   0.578   0.050   0.211   0.211   1.182   0.211   0.211   0.000   0.000   1.000   0.950  19.909   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.015   7.754   0.000   0.000   0.000   0.000  16.677   0.236   0.000   0.167   0.270   0.000
2006-325  2006-11-21    2006  325  Tue  18    4.204   1.009   1.009   1.009   0.000   0.710   1.000   0.150   0.600   0.074   0.240   0.240   1.159   0.240   0.240   0.000   0.000   1.000   0.926  19.909   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.010   6.745   0.000   0.000   0.000   0.000  17.686   0.241   0.000   0.165   0.262   0.000
2006-326  2006-11-22    2006  326  Wed  19    2.391   0.642   0.642   0.642   0.000   0.724   1.000   0.181   0.622   0.099   0.268   0.268   1.142   0.268   0.268   0.000   0.000   1.000   0.901  19.909   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  55.053   6.103   0.000   0.000   0.000   0.000  18.328   0.241   0.000   0.164   0.257   0.000
2006-327  2006-11-23    2006  327  Thu  20    3.184   0.946   0.946   0.946   0.000   0.712   1.000   0.213   0.644   0.120   0.297   0.297   1.147   0.297   0.297   0.000   0.000   1.000   0.880  19.909   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.060   5.156   0.000   0.000   0.000   0.000  19.274   0.245   0.000   0.162   0.250   0.000
2006-328  2006-11-24    2006  328  Fri  21    3.272   1.068   1.068   1.068   0.000   0.707   1.000   0.245   0.667   0.142   0.326   0.326   1.153   0.326   0.326   0.000   0.000   1.000   0.858  19.909   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  57.597   4.088   0.000   0.000   0.000   0.000  20.343   0.250   0.000   0.160   0.243   0.000
2006-329  2006-11-25    2006  329  Sat  22    3.660   1.308   1.308   1.308   0.000   0.698   1.000   0.279   0.689   0.160   0.357   0.357   1.184   0.357   0.357   0.000   0.000   1.000   0.840  19.909   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  58.710   2.780   0.000   0.000   0.000   0.000  21.650   0.257   0.000   0.158   0.235   0.000
