************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:32
Simulation start date: 2007-11-03
Simulation end date: 2008-03-07
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2007 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2007-307  2007-11-03    2007  307  Sat  0     3.810   0.572   0.572   0.572   0.000   0.727   1.000   0.050   0.200   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.764  19.853   0.000   0.000   0.000   0.000   4.578   0.187   0.000   0.253   0.592   0.017
2007-308  2007-11-04    2007  308  Sun  1     3.499   0.525   0.525   0.525   0.000   0.729   1.000   0.050   0.222   0.000   0.150   0.150   1.150   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.789  19.328   0.000   0.000   0.000   0.000   5.103   0.188   0.000   0.241   0.546   0.008
2007-309  2007-11-05    2007  309  Mon  2     4.399   0.660   0.660   0.660   0.000   0.724   1.000   0.050   0.244   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.607  18.668   0.000   0.000   0.000   0.000   5.763   0.193   0.000   0.230   0.506   0.004
2007-310  2007-11-06    2007  310  Tue  3     3.722   0.558   0.558   0.558   0.000   0.728   1.000   0.050   0.267   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.703  18.110   0.000   0.000   0.000   0.000   6.321   0.194   0.000   0.222   0.474   0.002
2007-311  2007-11-07    2007  311  Wed  4     4.266   0.640   0.640   0.640   0.000   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.563  17.470   0.000   0.000   0.000   0.000   6.961   0.197   0.000   0.214   0.446   0.001
2007-312  2007-11-08    2007  312  Thu  5     3.733   0.560   0.560   0.560   0.000   0.728   1.000   0.050   0.311   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.651  16.910   0.000   0.000   0.000   0.000   7.521   0.198   0.000   0.208   0.424   0.001
2007-313  2007-11-09    2007  313  Fri  6     3.707   0.556   0.556   0.556   0.000   0.728   1.000   0.050   0.333   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.633  16.354   0.000   0.000   0.000   0.000   8.077   0.198   0.000   0.203   0.404   0.000
2007-314  2007-11-10    2007  314  Sat  7     3.421   0.513   0.513   0.513   0.000   0.729   1.000   0.050   0.356   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.683  15.841   0.000   0.000   0.000   0.000   8.590   0.198   0.000   0.198   0.387   0.000
2007-315  2007-11-11    2007  315  Sun  8     3.242   0.486   0.486   0.486   0.000   0.731   1.000   0.050   0.378   0.000   0.150   0.150   1.153   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.712  15.354   0.000   0.000   0.000   0.000   9.076   0.197   0.000   0.195   0.372   0.000
2007-316  2007-11-12    2007  316  Mon  9     2.971   0.446   0.446   0.446   0.000   0.732   1.000   0.050   0.400   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.775  14.909   0.000   0.000   0.000   0.000   9.522   0.195   0.000   0.191   0.360   0.000
2007-317  2007-11-13    2007  317  Tue  10    3.037   0.456   0.456   0.456   0.000   0.732   1.000   0.050   0.422   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.742  14.453   0.000   0.000   0.000   0.000   9.977   0.193   0.000   0.188   0.348   0.000
2007-318  2007-11-14    2007  318  Wed  11    3.176   0.476   0.476   0.476   0.000   0.731   1.000   0.050   0.444   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.683  13.977   0.000   0.000   0.000   0.000  10.454   0.193   0.000   0.185   0.338   0.000
2007-319  2007-11-15    2007  319  Thu  12    3.328   0.499   0.499   0.499   0.000   0.730   1.000   0.050   0.467   0.000   0.150   0.150   1.156   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.615  13.478   0.000   0.000   0.000   0.000  10.953   0.192   0.000   0.183   0.328   0.000
