************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:27
Simulation start date: 1993-11-03
Simulation end date: 1994-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1993 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1993-307  1993-11-03    1993  307  Wed  0     3.215   0.482   0.482   0.482   0.000   0.731   1.000   0.050   0.200   0.000   0.150   0.150   1.149   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.852  23.342   0.000   0.000   0.000   0.000   1.089   0.045   0.000   0.271   0.657   0.045
1993-308  1993-11-04    1993  308  Thu  1     3.369   0.505   0.505   0.505   0.000   0.730   1.000   0.050   0.222   0.000   0.150   0.150   1.152   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.810  22.837   0.000   0.000   0.000   0.000   1.594   0.059   0.000   0.257   0.605   0.020
1993-309  1993-11-05    1993  309  Fri  2     3.618   0.543   0.543   0.543   0.000   0.728   1.000   0.050   0.244   0.000   0.150   0.150   1.160   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  29.860   0.000  21.747  22.294   0.000   0.000   0.000   0.000   2.137   0.072   0.000   0.245   0.562   0.010
1993-310  1993-11-06    1993  310  Sat  3     4.913   0.737   0.737   0.737   0.000   0.721   1.000   0.050   0.267   0.000   0.150   0.150   1.186   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  32.574   0.000  23.470  21.557   0.000   0.000   0.000   0.000   2.874   0.088   0.000   0.235   0.523   0.005
1993-311  1993-11-07    1993  311  Sun  4     4.338   0.651   0.651   0.651   0.000   0.724   1.000   0.050   0.289   0.000   0.150   0.150   1.169   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  35.289   0.000  25.548  20.906   0.000   0.000   0.000   0.000   3.524   0.100   0.000   0.226   0.491   0.003
1993-312  1993-11-08    1993  312  Mon  5     3.659   0.549   0.549   0.549   0.000   0.728   1.000   0.050   0.311   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  38.003   0.000  27.668  20.357   0.000   0.000   0.000   0.000   4.073   0.107   0.000   0.219   0.465   0.002
1993-313  1993-11-09    1993  313  Tue  6     4.646   0.697   0.697   0.697   0.000   0.722   1.000   0.050   0.333   0.000   0.150   0.150   1.170   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.403  19.661   0.000   0.000   0.000   0.000   4.770   0.117   0.000   0.213   0.441   0.001
1993-314  1993-11-10    1993  314  Wed  7     4.962   0.744   0.744   0.744   0.000   0.720   1.000   0.050   0.356   0.000   0.150   0.150   1.182   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  31.281  18.916   0.000   0.000   0.000   0.000   5.514   0.127   0.000   0.207   0.419   0.001
1993-315  1993-11-11    1993  315  Thu  8     4.850   0.728   0.728   0.728   0.000   0.721   1.000   0.050   0.378   0.000   0.150   0.150   1.186   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.267  18.189   0.000   0.000   0.000   0.000   6.242   0.135   0.000   0.202   0.400   0.000
1993-316  1993-11-12    1993  316  Fri  9     5.066   0.760   0.760   0.760   0.000   0.720   1.000   0.050   0.400   0.000   0.150   0.150   1.189   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.161  17.429   0.000   0.000   0.000   0.000   7.002   0.143   0.000   0.197   0.383   0.000
