************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:26
Simulation start date: 1996-10-24
Simulation end date: 1996-11-03
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1996 Fallow -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1996-298  1996-10-24    1996  298  Thu  0     4.135   4.558   4.558   0.000   4.558   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.102   1.102   1.102   1.102   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.186  61.077  43.004 144.816  71.698   0.000  10.621  61.077  32.383   0.000   0.000   0.753   0.297   0.757   0.186
1996-299  1996-10-25    1996  299  Fri  1     3.842   4.159   4.159   0.000   4.159   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.082   1.082   1.082   1.082   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.118  61.077  43.004 144.816  67.353   0.000   6.276  61.077  36.728   0.000   0.000   0.854   0.289   0.725   0.118
1996-300  1996-10-26    1996  300  Sat  2     4.098   4.473   4.473   0.000   4.473   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.091   1.091   1.091   1.091   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.073  61.077  43.004 144.816  62.761   0.000   1.685  61.077  41.319   0.000   0.000   0.961   0.279   0.690   0.073
1996-301  1996-10-27    1996  301  Sun  3     5.230   5.890   5.890   0.000   5.890   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.126   1.126   1.126   1.126   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-302  1996-10-28    1996  302  Mon  4     5.088   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.124   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-303  1996-10-29    1996  303  Tue  5     5.810   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.147   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-304  1996-10-30    1996  304  Wed  6     4.956   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.119   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-305  1996-10-31    1996  305  Thu  7     4.138   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.098   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-306  1996-11-01    1996  306  Fri  8     3.655   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.086   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-307  1996-11-02    1996  307  Sat  9     4.275   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.102   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
1996-308  1996-11-03    1996  308  Sun  10    4.646   0.000   0.000   0.000   0.000   0.800   0.000   1.000   0.500   0.000   0.000   0.000   1.117   0.000   0.000   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  61.077  43.004 144.816  56.798   0.000   0.000  56.798  43.004   4.278   0.070   1.000   0.267   0.646   0.038
