************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:30
Simulation start date: 2010-06-11
Simulation end date: 2010-10-24
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2010 Rice -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
2010-162  2010-06-11    2010  162  Fri  0     7.451   8.664   8.664   1.118   7.547   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 145.579  41.498  43.004  61.077   0.000   0.000   0.000   0.000   0.445   1.000   3.141
2010-163  2010-06-12    2010  163  Sat  1     7.422   8.622   8.622   1.113   7.509   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 133.816  29.735  43.004  61.077   0.000   0.000   0.000   0.000   0.422   1.000   3.141
2010-164  2010-06-13    2010  164  Sun  2     7.830   9.145   9.145   1.175   7.970   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 121.530  17.450  43.004  61.077   0.000   0.000   0.000   0.000   0.397   1.000   3.141
2010-165  2010-06-14    2010  165  Mon  3     6.300   7.323   7.323   0.945   6.378   0.107   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  19.383 111.066   6.986  43.004  61.077   0.000   0.000   0.000   0.000   0.376   1.000   3.141
2010-166  2010-06-15    2010  166  Tue  4     7.119   8.313   8.313   1.068   7.245   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.168   1.168   1.168   1.018   1.000   1.000   1.000   0.000   3.141 100.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 199.613  95.532  43.004  61.077   0.000   0.000   0.000   0.000   0.553   1.000   3.141
2010-167  2010-06-16    2010  167  Wed  5     7.267   8.419   8.419   1.090   7.329   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.158   1.158   1.158   1.008   1.000   1.000   1.000   7.329   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 188.053  83.972  43.004  61.077   0.000   0.000   0.000   0.000   0.530   1.000   3.141
2010-168  2010-06-17    2010  168  Thu  6     7.084   8.195   8.195   1.063   7.132   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.157   1.157   1.157   1.007   1.000   1.000   1.000  14.461   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 176.717  72.637  43.004  61.077   0.000   0.000   0.000   0.000   0.507   1.000   3.141
2010-169  2010-06-18    2010  169  Fri  7     7.983   9.279   9.279   1.197   8.081   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.162   1.162   1.162   1.012   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 164.297  60.217  43.004  61.077   0.000   0.000   0.000   0.000   0.482   1.000   3.141
2010-170  2010-06-19    2010  170  Sat  8     8.130   9.453   9.453   1.220   8.234   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.163   1.163   1.163   1.013   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 151.703  47.622  43.004  61.077   0.000   0.000   0.000   0.000   0.457   1.000   3.141
2010-171  2010-06-20    2010  171  Sun  9     8.617  10.077  10.077   1.292   8.784   0.100   1.000   0.050   0.500   0.000   0.150   0.150   1.169   1.169   1.169   1.019   1.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   3.141  61.077  43.004  18.102 138.485  34.405  43.004  61.077   0.000   0.000   0.000   0.000   0.431   1.000   3.141
