************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 2025-02-11 11:50:29
Simulation start date: 1998-11-03
Simulation end date: 1999-03-08
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 1998 Wheat -- CSSRI, Karnal
************************************************************************
Year-DOY        Date    Year  DOY  DOW  Day   ETref     ETc  ETcadj       T       E       p      Ks       h      Zr      fc    tKcb     Kcb   Kcmax      Kc   Kcadj      Ke      Kr      fw     few      De     DPe   Irrig IrrLoss    Rain  Runoff      DP     TAW     DAW     RAW    Veff      Vp      Vs      Vr      Ds      Dr     fDr     fDs  theta0      Se       K
1998-307  1998-11-03    1998  307  Tue  0     4.434   0.665   0.665   0.665   0.000   0.723   1.000   0.050   0.200   0.000   0.150   0.150   1.166   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  24.431   0.000  17.673  23.159   0.000   0.000   0.000   0.000   1.271   0.052   0.000   0.270   0.654   0.043
1998-308  1998-11-04    1998  308  Wed  1     4.138   0.621   0.621   0.621   0.000   0.725   1.000   0.050   0.222   0.000   0.150   0.150   1.161   0.150   0.150   0.000   0.000   1.000   1.000  19.909   0.000   0.000   0.000   0.000   0.000   0.000  27.145   0.000  19.685  22.538   0.000   0.000   0.000   0.000   1.892   0.070   0.000   0.255   0.600   0.019
1998-309  1998-11-05    1998  309  Thu  2     3.262   0.489   0.489   0.489   0.000   0.730   1.000   0.050   0.244   0.000   0.150   0.150   1.157   0.150   0.150   0.000   0.000   1.000   1.000  19.887   0.000   0.000   0.000   0.022   0.000   0.000  29.860   0.000  21.810  22.071   0.000   0.000   0.000   0.000   2.359   0.079   0.000   0.244   0.558   0.010
1998-310  1998-11-06    1998  310  Fri  3     2.763   0.419   0.419   0.414   0.004   0.733   1.000   0.050   0.267   0.000   0.150   0.150   1.157   0.152   0.152   0.002   0.002   1.000   1.000  19.690   0.000   0.000   0.000   0.201   0.000   0.000  32.574   0.000  23.885  21.853   0.000   0.000   0.000   0.000   2.577   0.079   0.000   0.236   0.527   0.006
1998-311  1998-11-07    1998  311  Sat  4     2.553   0.423   0.423   0.383   0.040   0.733   1.000   0.050   0.289   0.000   0.150   0.150   1.151   0.166   0.166   0.016   0.016   1.000   1.000  17.763   0.000   0.000   0.000   1.968   0.000   0.000  35.289   0.000  25.869  23.398   0.000   0.000   0.000   0.000   1.032   0.029   0.000   0.235   0.523   0.005
1998-312  1998-11-08    1998  312  Sun  5     2.536   0.774   0.774   0.380   0.393   0.719   1.000   0.050   0.311   0.000   0.150   0.150   1.155   0.305   0.305   0.155   0.154   1.000   1.000  18.047   0.000   0.000   0.000   0.109   0.000   0.000  38.003   0.000  27.326  22.734   0.000   0.000   0.000   0.000   1.697   0.045   0.000   0.227   0.494   0.003
1998-313  1998-11-09    1998  313  Mon  6     3.219   0.918   0.918   0.483   0.435   0.713   1.000   0.050   0.333   0.000   0.150   0.150   1.160   0.285   0.285   0.135   0.134   1.000   1.000  18.482   0.000   0.000   0.000   0.000   0.000   0.000  40.718   0.000  29.043  21.815   0.000   0.000   0.000   0.000   2.615   0.064   0.000   0.219   0.465   0.002
1998-314  1998-11-10    1998  314  Tue  7     3.859   0.982   0.982   0.579   0.403   0.711   1.000   0.050   0.356   0.000   0.150   0.150   1.169   0.254   0.254   0.104   0.103   1.000   1.000  18.886   0.000   0.000   0.000   0.000   0.000   0.000  43.432   0.000  30.868  20.833   0.000   0.000   0.000   0.000   3.597   0.083   0.000   0.212   0.439   0.001
1998-315  1998-11-11    1998  315  Wed  8     3.402   0.763   0.763   0.510   0.253   0.719   1.000   0.050   0.378   0.000   0.150   0.150   1.160   0.224   0.224   0.074   0.074   1.000   1.000  19.139   0.000   0.000   0.000   0.000   0.000   0.000  46.147   0.000  33.201  20.070   0.000   0.000   0.000   0.000   4.361   0.094   0.000   0.207   0.419   0.001
1998-316  1998-11-12    1998  316  Thu  9     3.370   0.694   0.694   0.506   0.188   0.722   1.000   0.050   0.400   0.000   0.150   0.150   1.159   0.206   0.206   0.056   0.055   1.000   1.000  19.327   0.000   0.000   0.000   0.000   0.000   0.000  48.861   0.000  35.290  19.376   0.000   0.000   0.000   0.000   5.055   0.103   0.000   0.202   0.401   0.000
1998-317  1998-11-13    1998  317  Fri  10    3.425   0.658   0.658   0.514   0.145   0.724   1.000   0.050   0.422   0.000   0.150   0.150   1.159   0.192   0.192   0.042   0.042   1.000   1.000  19.472   0.000   0.000   0.000   0.000   0.000   0.000  51.576   0.000  37.323  18.718   0.000   0.000   0.000   0.000   5.713   0.111   0.000   0.198   0.386   0.000
1998-318  1998-11-14    1998  318  Sat  11    2.611   0.474   0.474   0.392   0.082   0.731   1.000   0.050   0.444   0.000   0.150   0.150   1.147   0.181   0.181   0.031   0.031   1.000   1.000  19.554   0.000   0.000   0.000   0.000   0.000   0.000  54.290   0.000  39.689  18.244   0.000   0.000   0.000   0.000   6.187   0.114   0.000   0.195   0.374   0.000
1998-319  1998-11-15    1998  319  Sun  12    3.095   0.544   0.544   0.464   0.080   0.728   1.000   0.050   0.467   0.000   0.150   0.150   1.155   0.176   0.176   0.026   0.026   1.000   1.000  19.633   0.000   0.000   0.000   0.000   0.000   0.000  57.005   0.000  41.514  17.700   0.000   0.000   0.000   0.000   6.730   0.118   0.000   0.192   0.362   0.000
1998-320  1998-11-16    1998  320  Mon  13    3.441   0.585   0.585   0.516   0.069   0.727   1.000   0.050   0.489   0.000   0.150   0.150   1.163   0.170   0.170   0.020   0.020   1.000   1.000  19.702   0.000   0.000   0.000   0.000   0.000   0.000  59.719   0.000  43.391  17.115   0.000   0.000   0.000   0.000   7.316   0.123   0.000   0.189   0.351   0.000
1998-321  1998-11-17    1998  321  Tue  14    3.304   0.545   0.545   0.496   0.050   0.728   1.000   0.050   0.511   0.000   0.150   0.150   1.159   0.165   0.165   0.015   0.015   1.000   1.000  19.752   0.000   0.000   0.000   0.000   0.000   0.000  62.434   0.000  45.464  16.570   0.000   0.000   0.000   0.000   7.861   0.126   0.000   0.186   0.341   0.000
1998-322  1998-11-18    1998  322  Wed  15    2.849   0.460   0.460   0.427   0.032   0.732   1.000   0.050   0.533   0.000   0.150   0.150   1.152   0.161   0.161   0.011   0.011   1.000   1.000  19.784   0.000   0.000   0.000   0.000   0.000   0.000  65.148   0.000  47.663  16.110   0.000   0.000   0.000   0.000   8.321   0.128   0.000   0.184   0.333   0.000
1998-323  1998-11-19    1998  323  Thu  16    2.789   0.521   0.521   0.496   0.024   0.729   1.000   0.081   0.556   0.024   0.178   0.178   1.148   0.187   0.187   0.009   0.009   1.000   0.976  19.809   0.000   0.000   0.000   0.000   0.000   0.000  67.863   0.000  49.484  15.589   0.000   0.000   0.000   0.000   8.841   0.130   0.000   0.182   0.325   0.000
1998-324  1998-11-20    1998  324  Fri  17    3.575   0.763   0.763   0.739   0.024   0.719   1.000   0.113   0.578   0.048   0.207   0.207   1.156   0.214   0.214   0.007   0.007   1.000   0.952  19.835   0.000   0.000   0.000   0.000   0.000   0.000  70.577   0.000  50.778  14.826   0.000   0.000   0.000   0.000   9.604   0.136   0.000   0.180   0.316   0.000
1998-325  1998-11-21    1998  325  Sat  18    3.929   0.948   0.948   0.928   0.020   0.712   1.000   0.145   0.600   0.071   0.236   0.236   1.166   0.241   0.241   0.005   0.005   1.000   0.929  19.856   0.000   0.000   0.000   0.000   0.000   0.000  73.292   0.000  52.191  13.879   0.000   0.000   0.000   0.000  10.552   0.144   0.000   0.177   0.306   0.000
1998-326  1998-11-22    1998  326  Sun  19    2.711   0.725   0.725   0.716   0.009   0.721   1.000   0.176   0.622   0.096   0.264   0.264   1.131   0.267   0.267   0.003   0.004   1.000   0.904  19.866   0.000   0.000   0.000   0.000   0.000   0.000  76.006   0.000  54.802  13.154   0.000   0.000   0.000   0.000  11.277   0.148   0.000   0.175   0.299   0.000
1998-327  1998-11-23    1998  327  Mon  20    3.072   0.905   0.905   0.897   0.008   0.714   1.000   0.207   0.644   0.118   0.292   0.292   1.135   0.295   0.295   0.003   0.003   1.000   0.882  19.875   0.000   0.000   0.000   0.000   0.000   0.000  78.721   0.000  56.190  12.249   0.000   0.000   0.000   0.000  12.182   0.155   0.000   0.173   0.291   0.000
1998-328  1998-11-24    1998  328  Tue  21    3.701   1.195   1.195   1.188   0.008   0.702   1.000   0.239   0.667   0.139   0.321   0.321   1.147   0.323   0.323   0.002   0.002   1.000   0.861  19.884   0.000   0.000   0.000   0.000   0.000   0.000  81.435   0.000  57.184  11.054   0.000   0.000   0.000   0.000  13.377   0.164   0.000   0.170   0.282   0.000
1998-329  1998-11-25    1998  329  Wed  22    4.053   1.428   1.428   1.421   0.006   0.693   1.000   0.272   0.689   0.159   0.351   0.351   1.163   0.352   0.352   0.001   0.002   1.000   0.841  19.891   0.000   0.000   0.000   0.000   0.000   0.000  84.150   0.000  58.307   9.626   0.000   0.000   0.000   0.000  14.804   0.176   0.000   0.168   0.272   0.000
1998-330  1998-11-26    1998  330  Thu  23    4.130   1.578   1.578   1.574   0.004   0.687   1.000   0.305   0.711   0.180   0.381   0.381   1.173   0.382   0.382   0.001   0.001   1.000   0.820  19.896   0.000   0.000   0.000   0.000   0.000   0.000  86.864   0.000  59.665   8.048   0.000   0.000   0.000   0.000  16.382   0.189   0.000   0.165   0.262   0.000
1998-331  1998-11-27    1998  331  Fri  24    4.119   1.698   1.698   1.695   0.003   0.682   1.000   0.339   0.733   0.203   0.411   0.411   1.172   0.412   0.412   0.001   0.001   1.000   0.797  19.900   0.000   0.000   0.000   0.000   0.000   0.000  89.579   0.000  61.102   6.351   0.000   0.000   0.000   0.000  18.080   0.202   0.000   0.163   0.252   0.000
1998-332  1998-11-28    1998  332  Sat  25    4.390   1.944   1.944   1.942   0.002   0.672   1.000   0.373   0.756   0.223   0.442   0.442   1.186   0.443   0.443   0.001   0.001   1.000   0.777  19.903   0.000   0.000   0.000   0.000   0.000   0.000  92.293   0.000  62.042   4.406   0.000   0.000   0.000   0.000  20.024   0.217   0.000   0.160   0.242   0.000
1998-333  1998-11-29    1998  333  Sun  26    4.408   2.091   2.091   2.089   0.001   0.666   1.000   0.408   0.778   0.244   0.474   0.474   1.197   0.474   0.474   0.000   0.000   1.000   0.756  19.905   0.000   0.000   0.000   0.000   0.000   0.000  95.008   0.000  63.310   2.315   0.000   0.000   0.000   0.000  22.115   0.233   0.000   0.157   0.231   0.000
1998-334  1998-11-30    1998  334  Mon  27    4.530   2.292   2.292   2.291   0.001   0.658   1.000   0.443   0.800   0.265   0.506   0.506   1.204   0.506   0.506   0.000   0.000   1.000   0.735  19.906   0.000   0.000   0.000   0.000   0.000   0.000  97.722   0.000  64.331   0.023   0.000   0.000   0.000   0.000  24.408   0.250   0.000   0.154   0.220   0.000
1998-335  1998-12-01    1998  335  Tue  28    4.713   2.535   2.535   2.534   0.001   0.649   1.000   0.479   0.822   0.289   0.538   0.538   1.206   0.538   0.538   0.000   0.000   1.000   0.711  19.907   0.000   0.000   0.000   0.000   0.000   0.000 100.437   0.000  65.144   0.000   0.000   0.000   0.000   0.000  26.943   0.268   0.000   0.154   0.220   0.000
1998-336  1998-12-02    1998  336  Wed  29    4.415   2.513   2.513   2.513   0.000   0.649   1.000   0.513   0.844   0.317   0.569   0.569   1.195   0.569   0.569   0.000   0.000   1.000   0.683  19.908   0.000   0.000   0.000   0.000   0.000   0.000 103.151   0.000  66.993   0.000   0.000   0.000   0.000   0.000  29.456   0.286   0.000   0.154   0.220   0.000
1998-337  1998-12-03    1998  337  Thu  30    3.913   2.347   2.347   2.347   0.000   0.656   1.000   0.547   0.867   0.351   0.600   0.600   1.174   0.600   0.600   0.000   0.000   1.000   0.649  19.908   0.000   0.000   0.000   0.000   0.000   0.000 105.866   0.000  69.460   0.000   0.000   0.000   0.000   0.000  31.803   0.300   0.000   0.154   0.220   0.000
